fire_id,cause_id,agency_id,time_id,collection_method,acres_burned,shape_area,shape_length,duration_days
5386,14,1,2346,1.0,30.23179,202730.63671875,2227.1305205688,0.0
5387,14,1,2298,1.0,29.55973,180631.703125,1958.49324201695,0.0
5388,14,1,2347,6.0,27.3179,185390.73828125,2218.64943398533,0.0
5389,9,5,2348,2.0,26.21784,176721.23828125,1665.70398664777,5.0
5390,14,5,2349,1.0,25.83468,159409.6953125,1669.2098877989,0.0
5391,14,1,2315,1.0,25.41353,170441.0703125,1981.86345678108,0.0
5392,1,3,2285,1.0,24.69102,155862.14453125,3091.81959232742,0.0
5393,14,5,2288,1.0,24.58725,151302.6953125,1821.68217027038,0.0
5394,7,1,2287,1.0,24.20499,161212.04296875,2172.53460924708,0.0
5395,16,2,2333,7.0,24.08152,140215.95703125,1762.92480711827,9.0
5396,14,1,2297,1.0,23.77216,146477.20703125,2379.83672907766,0.0
5397,1,3,2266,3.0,23.68788,172802.1328125,1926.84532413778,3.0
5398,9,1,2317,1.0,23.66757,140305.921875,1944.58888531192,0.0
5399,14,2,2350,1.0,23.24235,141031.26171875,3408.51254996009,0.0
5400,14,2,2348,1.0,22.95863,136003.14453125,2176.30149227944,0.0
5401,14,2,2351,7.0,22.84284,135794.88671875,1505.58512505027,0.0
5402,5,1,2352,6.0,22.45962,140346.34765625,2136.72537353916,0.0
5403,1,3,2285,1.0,22.43255,139709.34765625,1704.73444331166,0.0
5404,14,1,2320,1.0,22.29211,149362.71875,2261.39067859397,0.0
5405,1,3,2264,1.0,21.9987,160408.30859375,3232.28565783953,2.0
5406,14,4,2353,1.0,21.78763,136516.29296875,6562.72207681327,6.0
5407,7,1,2265,6.0,21.0246,131652.6328125,1677.04568766675,0.0
5408,4,3,2354,6.0,20.36153,124953.21875,1963.60619795319,1.0
5409,2,2,2355,1.0,19.18518,113589.55859375,1548.87335360193,0.0
5410,7,3,2306,1.0,17.84781,123305.68359375,1480.85730120534,16.0
5411,1,3,2270,1.0,17.83115,129712.34375,2026.4246711855,1.0
5412,1,3,2266,1.0,17.09366,124315.7265625,2981.14969712619,4.0
5413,9,3,2278,6.0,17.04539,101006.4921875,1402.9413958539,0.0
5414,2,1,2305,5.0,17.03092,98675.08984375,1462.74574269812,1.0
5415,14,1,2331,1.0,16.82723,112848.41015625,1853.77936934407,0.0
5416,9,3,2344,1.0,16.26257,96848.75,2388.42071650195,0.0
5417,7,1,2335,7.0,16.01217,99650.53515625,1559.59743687221,0.0
5418,10,2,2356,6.0,15.95223,95006.46875,1908.85511528109,0.0
5419,1,4,2268,2.0,15.8109,103061.796875,1212.21744094341,14.0
5420,1,3,2273,1.0,15.15438,104828.33203125,1907.28079766628,0.0
5421,7,3,2357,1.0,14.68983,86063.03515625,1238.74589380011,1.0
5422,1,3,2264,6.0,14.32962,101440.828125,1541.42083775185,1.0
5423,9,1,2268,1.0,13.66886,80231.875,1257.13809292596,0.0
5424,14,1,2315,5.0,11.91234,69163.03125,1153.38153550079,0.0
5425,2,1,2274,5.0,11.59715,73393.03515625,1145.24945043361,0.0
5426,2,3,2268,6.0,11.32757,67696.265625,1017.56003183234,4.0
5427,9,1,2282,1.0,11.28721,82439.3046875,1926.94774146249,0.0
5428,9,3,2358,6.0,11.23887,66906.7890625,1104.21878877848,30.0
5429,10,2,2340,5.0,11.20271,66082.6796875,1339.27508400443,0.0
5430,14,1,2291,1.0,11.17716,75788.58203125,2017.2291175595,3.0
5431,4,4,2280,1.0,11.02856,71379.53125,1016.92867138055,3.0
5432,2,1,2278,1.0,11.01219,79655.2421875,2075.36780690925,0.0
5433,1,5,2359,1.0,10.77123,77525.17578125,1421.62933276958,1.0
5434,9,3,2360,8.0,10.64954,62155.37890625,1126.72892955519,0.0
5435,14,1,2361,1.0,10.18736,62092.75390625,1476.63036269283,0.0
5436,9,3,2271,6.0,10.1644,60445.4375,1220.82805091029,0.0
5437,1,3,2266,8.0,10.10078,73151.01171875,1611.43260169073,1.0
5438,9,3,2293,6.0,9.463291,56707.98046875,965.339328042594,30.0
5439,9,3,2354,1.0,9.452641,58440.7890625,1146.90099163962,3.0
5440,7,9,2362,4.0,8.675761,55553.78125,1514.75023042196,0.0
5441,10,1,2282,1.0,8.4357,59523.55078125,1099.79256011457,0.0
5442,2,2,2354,7.0,8.285655,49803.12890625,1158.57496813688,0.0
5443,8,5,2300,1.0,7.981266,48999.796875,1232.27474579824,2.0
5444,14,2,2363,7.0,7.456395,44367.32421875,1564.48830236595,0.0
5445,9,3,2364,6.0,7.243333,43416.875,780.829290203978,30.0
5446,11,1,2365,1.0,7.196177,52132.671875,1395.76498817002,0.0
5447,14,4,2366,1.0,6.100981,38437.1328125,1043.40250645817,12.0
5448,1,5,2367,1.0,5.562693,34091.5078125,949.638253971772,1.0
5449,14,2,2368,5.0,4.970605,29575.6772117615,609.638352642836,0.0
5450,2,1,2296,1.0,4.813503,35236.58203125,1040.94119586868,0.0
5451,1,4,2342,1.0,4.511323,28413.20703125,815.851477526044,130.0
5452,10,1,2355,1.0,4.45821,32277.12890625,1943.61153138558,0.0
5453,11,4,2369,1.0,3.628123,21460.3125,795.405183009346,0.0
5454,2,1,2370,1.0,3.322555,24040.42578125,694.312414087397,0.0
5455,2,1,2265,1.0,3.321198,24096.20703125,599.164647211389,0.0
5456,2,1,2351,1.0,2.75103,19859.66015625,631.39142919678,0.0
5457,2,2,2354,7.0,2.553682,15251.33984375,707.348711755395,0.0
5458,1,1,2270,1.0,2.383767,17318.1171875,593.152943539538,0.0
5459,1,1,2266,1.0,1.371385,9933.24609375,458.438433384686,0.0
5460,14,2,2371,4.0,1.121484,6671.13476872444,289.537479303093,0.0
5461,1,1,2266,1.0,0.931545,6810.9609375,451.161048706364,0.0
5462,2,1,2315,1.0,0.2283715,1646.05078125,158.442226638887,0.0
5463,7,3,2372,7.0,160833.1,956681990.953125,259028.08431948,27.0
5464,9,3,2373,5.0,97815.31,590394008.984375,115117.609761201,14.0
5465,14,2,2374,8.0,17526.69,104316684.773438,82207.6857013559,2.0
5466,9,1,2375,2.0,12242.76,79048966.953125,42819.1665114139,7.0
5467,1,3,2376,8.0,9354.167,65933259.3476563,55431.2070457614,11.0
5468,2,2,2377,8.0,8733.996,52134060.8632813,49390.5839687003,12.0
5469,14,1,2378,1.0,7783.064,49581123.7929688,43587.2953667215,11.0
5470,18,4,2372,7.0,7553.215,48952396.3164063,44993.8786802116,9.0
5471,9,3,2379,7.0,7237.873,43036315.4101563,64242.8704005977,21.0
5472,1,1,2376,8.0,6846.62,48670693.1679688,42011.416725319,31.0
5473,9,1,2380,2.0,6435.952,40347179.4882813,35486.3357293282,11.0
5474,9,3,2381,7.0,6129.376,40196581.1640625,50318.902790761,26.0
5475,1,1,2382,7.0,6098.186,43292511.9921875,31451.8928401869,15.0
5476,1,3,2383,8.0,5193.642,37014229.265625,49630.3386940463,64.0
5477,1,1,2376,8.0,3948.906,28060444.8242188,30723.7096482849,80.0
5478,11,1,2384,7.0,3828.632,25936609.6171875,26961.8019089027,5.0
5479,2,3,2385,8.0,3183.837,23133483.4140625,26482.7183800226,5.0
5480,1,4,2386,7.0,3039.926,19677121.9335938,24931.5062710911,42.0
5481,9,7,2387,8.0,2831.125,20257383.8085938,28481.5814553888,42.0
5482,1,3,2388,1.0,2811.132,18001008.9257813,27865.4137921864,6.0
5483,1,3,2389,7.0,2577.448,16037622.8046875,28200.508271698,109.0
5484,9,3,2390,7.0,2410.618,14146047.6757813,20211.929709148,4.0
5485,15,1,2372,7.0,2256.828,13934634.9296875,15661.5937731455,2.0
5486,7,3,2391,7.0,2236.504,13262905.8984375,21473.801384322,97.0
5487,11,1,2392,1.0,1988.681,12866747.9609375,26705.4570880607,0.0
5488,1,3,2376,8.0,1833.164,12971819.6015625,16921.8112486497,25.0
5489,9,3,2393,5.0,1736.917,12566932.2851563,18533.6008727205,14.0
5490,10,1,2394,7.0,1688.594,10741559.8984375,17913.5888249209,16.0
5491,1,4,2395,1.0,1662.092,11654361.9765625,18531.4153279948,58.0
5492,1,4,2396,7.0,1653.488,10762665.8359375,14558.3353861396,33.0
5493,4,1,2397,1.0,1574.982,10552017.1484375,17140.083112635,6.0
5494,1,5,2376,1.0,1426.45,10137681.0546875,29736.3766710717,0.0
5495,1,3,2398,7.0,1397.009,8689242.125,23726.7882323979,105.0
5496,1,3,2399,7.0,1333.441,8327479.46875,23198.0206972401,117.0
5497,1,4,2400,2.0,1292.374,8422992.44921875,15754.9548437753,77.0
5498,1,3,2383,8.0,1129.536,8071282.31640625,28030.0947465624,25.0
5499,7,1,2378,7.0,1098.519,7738675.71484375,16883.600481307,2.0
5500,7,1,2401,2.0,983.2415,5809257.74609375,17289.7331076372,11.0
5501,18,1,2402,1.0,943.448,5983567.09765625,24615.5937153101,2.0
5502,2,1,2390,1.0,852.8038,6081995.50390625,14119.6686490011,3.0
5503,7,1,2403,2.0,838.701,4954291.26953125,10927.6869045395,3.0
5504,5,1,2404,7.0,764.4717,4891455.0390625,10676.019928541,3.0
5505,11,2,2405,7.0,689.9021,4166219.9140625,11131.4334737717,0.0
5506,2,1,2389,2.0,677.4405,4535760.765625,10371.9529885885,3.0
5507,14,1,2406,1.0,669.3967,4265112.64453125,10659.0785938372,2.0
5508,1,4,2385,1.0,664.1164,4154898.5,11730.357684902,85.0
5509,9,1,2407,1.0,642.6456,4304090.58984375,10684.3459080727,1.0
5510,11,8,2408,8.0,562.13,3376402.81640625,9482.60853079504,3.0
5511,9,3,2409,5.0,468.4803,2811633.46875,7681.68968053592,9.0
5512,14,4,2410,1.0,450.7557,2657363.95703125,6822.03274300043,9.0
5513,1,1,2382,7.0,424.7899,3023881.890625,12759.3571915925,15.0
5514,5,2,2410,5.0,423.2517,2553337.921875,6579.80262022419,1.0
5515,9,1,2411,1.0,409.0049,2672609.65234375,11049.068893022,2.0
5516,10,1,2412,8.0,398.3529,2322578.23046875,9598.63376044151,1.0
5517,1,3,2383,8.0,391.4507,2789269.32421875,6871.3865671151,25.0
5518,10,2,2413,6.0,353.0028,2162089.1953125,6374.2970890333,0.0
5519,9,3,2376,5.0,351.2415,2175753.6484375,6028.12892713417,12.0
5520,9,3,2414,6.0,348.3582,2051128.4375,5696.7255992453,0.0
5521,14,1,2415,1.0,348.1416,2057273.47265625,7059.77873785116,4.0
5522,7,1,2401,1.0,343.3381,2300898.3828125,9451.56622129648,1.0
5523,2,3,2416,2.0,332.0352,1989296.10546875,6284.46769555874,0.0
5525,9,3,2412,8.0,310.5701,2141144.05859375,10399.9665284236,8.0
5526,1,1,2418,8.0,294.5972,1825547.44140625,8320.29367400315,1.0
5527,14,1,2419,1.0,289.5978,2099764.765625,6372.95430868313,5.0
5528,9,3,2420,7.0,289.2485,1799420.7265625,8154.40076052225,2.0
5529,10,5,2409,7.0,288.1363,1695475.5703125,5976.88046442745,0.0
5530,4,3,2378,8.0,287.0728,1945841.91796875,8807.23231277062,13.0
5531,1,3,2421,5.0,284.4517,1970143.6953125,6427.14047453838,0.0
5532,14,8,2380,7.0,281.3444,1895186.04296875,7140.41239506603,0.0
5533,10,2,2422,1.0,277.9886,1701062.65625,7915.59539347499,0.0
5534,9,3,2423,5.0,274.0204,1884384.63671875,7690.29600761386,15.0
5535,1,3,2388,1.0,270.8956,1718406.67578125,9006.57470667325,38.0
5536,14,1,2398,1.0,262.2774,1747394.6796875,7426.52686970562,0.0
5537,14,2,2418,7.0,262.0889,1571855.53515625,6644.86405017172,0.0
5538,14,2,2424,1.0,236.9551,1442517.38671875,5749.57536604212,0.0
5539,11,2,2390,7.0,234.2768,1374980.1484375,8423.82123243287,1.0
5540,14,2,2425,7.0,215.0833,1291989.64453125,12354.7226401133,0.0
5541,1,3,2426,7.0,210.5635,1251790.49609375,4585.4921546254,4.0
5542,14,2,2417,1.0,208.3219,1260683.58984375,10195.4370373534,0.0
5543,14,1,2427,2.0,199.6945,1330941.15234375,5072.5693574269,4.0
5544,15,2,2422,1.0,188.3855,1141091.00390625,6366.90650225697,0.0
5545,1,3,2376,1.0,175.0094,1233131.75390625,8067.01756131214,1.0
5546,9,3,2428,5.0,169.8183,1240390.6015625,4719.04185811277,0.0
5547,2,2,2429,1.0,168.5915,1037831.99609375,9718.18389010102,0.0
5548,1,3,2430,6.0,166.3999,985652.3515625,5411.97771672844,0.0
5549,1,1,2431,1.0,161.6785,1053074.15625,4804.18347591254,2.0
5550,10,2,2432,7.0,155.2837,917125.0390625,9153.25483766503,1.0
5551,4,3,2407,5.0,154.4899,1057224.53125,4403.27301912951,5.0
5552,1,1,2376,8.0,149.1274,1052644.640625,5936.55051965233,4.0
5553,2,1,2379,1.0,148.0109,1039850.109375,7086.49182985428,3.0
5554,2,2,2433,1.0,141.9777,828778.52734375,4425.90302171905,1.0
5555,2,1,2434,2.0,141.965,982890.6875,4968.54802128705,0.0
5556,1,3,2382,5.0,141.8978,1030437.3046875,6403.71468381621,38.0
5557,14,2,2435,7.0,141.5527,851431.81640625,5270.82969999475,1.0
5558,9,1,2436,8.0,140.0417,825821.796875,4430.76823296853,1.0
5559,2,2,2375,1.0,139.9773,841654.48828125,5143.04185692461,0.0
5560,9,3,2437,7.0,136.004,839373.2734375,4683.50020661211,1.0
5561,3,2,2438,7.0,130.8039,785236.3359375,8231.90349016892,0.0
5562,18,1,2439,1.0,124.5351,871676.984375,5074.82066541041,1.0
5563,11,1,2385,1.0,123.0641,757834.75390625,6171.22527977613,1.0
5564,9,3,2435,6.0,114.9584,711296.16015625,4528.27767308067,0.0
5565,9,2,2440,5.0,112.4652,668901.38671875,3410.00440077593,0.0
5566,2,5,2441,1.0,111.6097,639700.7109375,9325.06184857174,
5567,14,1,2410,7.0,106.1154,617289.40625,4424.33659305077,1.0
5568,7,1,2442,1.0,103.3653,755139.58984375,4419.49779506785,4.0
5569,14,3,2443,6.0,96.74557,580169.8046875,4193.74824484198,1.0
5570,1,3,2430,7.0,94.07167,576190.91796875,5865.73287478236,0.0
5571,1,4,2438,1.0,93.8474,611028.0546875,3684.49687994013,7.0
5572,9,1,2411,1.0,93.84371,612205.81640625,3315.34679107545,1.0
5573,10,1,2408,1.0,93.79176,625997.2734375,6556.75721646521,0.0
5574,14,1,2444,8.0,93.47726,545494.6640625,3220.43875657103,1.0
5575,1,3,2388,1.0,90.76411,588262.51171875,4498.02899641318,1.0
5576,10,2,2445,1.0,89.26585,545893.05078125,3974.73658220967,0.0
5577,14,2,2409,7.0,88.33082,530483.07421875,3301.19336201053,0.0
5578,11,1,2446,1.0,83.7404,505977.22265625,3857.67246028252,0.0
5579,14,1,2447,1.0,83.00694,559400.10546875,3610.14295854458,2.0
5580,14,2,2384,6.0,82.1416,497203.42578125,3254.14396649704,0.0
5581,10,2,2448,7.0,81.81142,488611.8671875,5258.0579915046,0.0
5582,1,5,2376,2.0,81.56727,579256.51171875,5877.39401331472,0.0
5583,7,1,2438,5.0,75.87243,494888.53125,4184.41820029538,0.0
5584,7,1,2449,5.0,74.90366,484948.8515625,4138.46450326866,1.0
5585,14,1,2450,1.0,72.86634,430601.9296875,3695.73455102502,1.0
5586,7,1,2451,1.0,71.27203,476600.1640625,3163.88613536986,0.0
5587,14,5,2400,7.0,71.06954,418891.6796875,2795.61195564737,0.0
5588,9,3,2452,6.0,70.66196,433884.27734375,3813.31436375444,0.0
5589,14,1,2426,1.0,70.4869,470497.93359375,3879.69004133049,0.0
5590,1,3,2376,8.0,68.26365,494213.35546875,3601.94528879053,0.0
5591,5,1,2453,8.0,67.66906,394697.8515625,2412.95837096221,1.0
5592,10,2,2454,1.0,66.58518,401177.59765625,3326.4387298158,0.0
5593,10,1,2455,7.0,65.13966,408126.75,3179.58167391587,2.0
5594,1,1,2418,8.0,65.09072,401730.26953125,3596.56529315427,1.0
5595,1,3,2456,8.0,62.11282,443254.23828125,3491.00666595642,4.0
5596,2,3,2383,6.0,61.4799,368106.55078125,2922.83562032988,0.0
5597,9,1,2457,8.0,59.53195,350906.34765625,4125.863635273,0.0
5598,5,1,2458,1.0,59.49112,435146.71875,5001.08438813722,1.0
5599,14,1,2438,5.0,57.74234,376593.89453125,4618.0746973661,0.0
5600,9,1,2459,2.0,56.45208,334499.796875,2467.47170382574,0.0
5601,14,1,2460,6.0,54.52466,312956.3046875,3016.04491915017,1.0
5602,14,1,2381,6.0,51.81923,335409.9765625,2171.10144255071,1.0
5603,4,3,2431,7.0,50.48734,312949.89453125,4581.48195118169,4.0
5604,14,2,2461,1.0,50.10938,306114.28125,3312.33931133797,0.0
5605,9,1,2462,1.0,49.93808,293774.8984375,3399.73939841322,0.0
5606,9,1,2392,6.0,49.91967,322749.76171875,3353.1077726367,0.0
5607,14,1,2463,1.0,47.65584,317594.99609375,2645.35684528747,0.0
5608,1,3,2464,8.0,45.49991,321492.70703125,2540.27238905818,0.0
5609,7,1,2465,1.0,45.44855,291574.1328125,4224.0206866315,1.0
5610,9,3,2466,7.0,45.03305,280132.5703125,2922.07030495343,3.0
5611,7,1,2467,1.0,43.96304,278388.76953125,2421.43628252868,0.0
5612,8,1,2463,1.0,43.897,259863.23046875,2859.67168935546,0.0
5613,9,1,2468,7.0,43.85718,250941.34765625,2567.37888467243,0.0
5614,1,3,2376,8.0,43.59916,308116.62109375,2572.09688958709,25.0
5615,14,1,2469,1.0,42.80092,262949.953125,2671.33504433212,0.0
5616,10,1,2456,6.0,40.26507,277860.43359375,2332.44577264499,3.0
5617,2,1,2470,1.0,40.11937,293083.375,2282.67870514372,0.0
5618,1,1,2418,8.0,39.91262,246984.8984375,2572.84312301821,1.0
5619,1,3,2400,8.0,39.09988,277009.421875,2321.68065586533,82.0
5620,14,5,2444,1.0,38.68639,227594.42578125,2048.34771692924,0.0
5621,2,2,2385,6.0,38.44999,229861.43359375,2805.92329036839,0.0
5622,9,3,2382,5.0,37.51142,256298.3359375,1957.83122740791,1.0
5623,1,3,2376,1.0,35.62033,250674.9375,3950.02789307761,8.0
5624,7,1,2434,1.0,35.12801,221862.390625,2898.43539116812,1.0
5625,2,2,2457,5.0,35.07367,207474.70703125,2833.72445613219,0.0
5626,1,3,2471,8.0,34.90662,252229.93359375,3409.81032859648,5.0
5627,14,1,2419,1.0,34.7323,251800.4921875,2391.05542087303,5.0
5628,11,1,2472,1.0,33.99076,210253.6875,3136.47257889363,0.0
5629,9,3,2473,5.0,33.80416,203346.328125,2397.83288440904,14.0
5630,5,1,2474,4.0,33.31531,237095.578125,2065.85092077876,0.0
5631,3,1,2475,1.0,31.31994,199071.7734375,3117.37298211077,0.0
5632,11,2,2404,6.0,30.85494,186780.15625,1972.51308136594,0.0
5633,11,1,2425,7.0,30.36139,187262.15234375,1994.35473173418,0.0
5634,14,1,2456,1.0,30.24311,192411.46875,1944.18851180467,0.0
5635,14,1,2476,8.0,29.67412,207709.33984375,1957.26118475775,
5636,14,2,2477,1.0,29.51451,181646.61328125,2318.24274287198,0.0
5637,2,3,2478,6.0,29.46137,176744.03515625,2741.0637888518,0.0
5638,7,1,2416,1.0,29.25722,186016.16015625,2668.65748913828,0.0
5639,18,1,2479,4.0,28.92981,205933.4375,2069.10845527032,0.0
5640,14,1,2480,1.0,27.42418,190101.57421875,2351.48733505837,1.0
5641,7,1,2393,8.0,26.81784,188235.1640625,2858.12456551021,5.0
5642,1,1,2481,1.0,25.67812,180778.17578125,2491.54131555091,1.0
5643,10,2,2403,1.0,25.52011,156893.1796875,3599.39044644017,0.0
5644,7,2,2482,1.0,25.41952,156129.53125,1746.75164127288,0.0
5645,9,3,2483,1.0,25.31446,172314.44140625,2119.78905016629,4.0
5646,1,1,2475,8.0,25.15846,155630.01171875,1986.27155583407,0.0
5647,5,1,2484,4.0,24.98003,177791.65234375,2212.26629262879,0.0
5648,5,1,2407,1.0,24.43217,167845.625,1691.60557093477,1.0
5649,2,1,2485,6.0,23.95738,148446.44140625,1867.99944842242,0.0
5650,1,1,2382,7.0,23.70788,168578.96875,1944.68789229655,15.0
5651,2,1,2486,1.0,23.42205,143767.03125,1769.2388857293,0.0
5652,9,1,2379,1.0,22.35841,131629.91015625,2285.20711136445,0.0
5653,1,1,2475,8.0,22.27085,138032.53515625,3211.97343481168,0.0
5654,11,1,2431,1.0,21.28702,142991.671875,2642.53890349517,0.0
5655,1,3,2376,8.0,19.44056,140126.7265625,1601.97639263602,1.0
5656,1,1,2382,7.0,19.29534,137060.55859375,2317.95532041969,15.0
5657,1,1,2475,8.0,19.26691,119119.54296875,1395.48496632226,0.0
5658,1,2,2430,6.0,19.08557,113035.39453125,1661.21633402609,1.0
5659,2,3,2487,6.0,18.62339,111783.40625,1565.4470735589,0.0
5660,1,5,2456,1.0,17.63159,124148.04296875,1986.62036448842,3.0
5661,2,1,2482,1.0,17.27704,108959.5,1451.74364332992,0.0
5662,10,2,2435,8.0,17.20211,103884.18359375,2292.07868190669,1.0
5663,14,5,2448,1.0,17.05299,99980.0390625,1562.69687332507,2.0
5664,14,1,2398,1.0,17.00472,114920.2890625,1520.39407889568,0.0
5665,2,2,2488,5.0,16.73745,99705.09375,1343.59128959449,2.0
5666,9,3,2468,5.0,16.4927,96442.61328125,1673.93641346664,0.0
5667,1,3,2400,8.0,16.23625,115026.73046875,1319.36420372787,4.0
5668,14,1,2489,1.0,15.64019,104733.08984375,1598.19275504845,0.0
5669,14,2,2490,6.0,15.60018,95890.1796875,1755.85725474015,0.0
5670,9,3,2491,8.0,15.41852,109587.171875,2040.93336740962,3.0
5671,2,3,2492,5.0,14.71581,88360.83984375,1555.43791406493,3.0
5672,14,2,2493,6.0,14.43905,88087.4296875,1387.87356613647,0.0
5673,14,2,2494,1.0,14.13487,83724.91796875,2524.25707741311,0.0
5674,1,3,2431,1.0,13.76622,89726.71484375,1224.07298915298,6.0
5675,1,3,2388,1.0,13.53177,85886.95703125,1077.60976492259,2.0
5676,2,1,2391,1.0,12.50913,86583.1015625,1284.04368186165,0.0
5677,10,3,2448,6.0,11.7796,70485.03515625,1117.49201950657,0.0
5678,2,8,2456,5.0,11.61811,67563.90625,994.863110693068,1.0
5679,14,2,2495,1.0,11.52567,69654.484375,1104.92822291035,0.0
5680,9,3,2422,6.0,11.50176,70677.4609375,1548.4633385427,0.0
5681,14,2,2394,1.0,10.83142,65618.88671875,1363.19128470132,0.0
5682,5,1,2496,1.0,10.65124,74632.66796875,1346.6841739625,0.0
5683,14,1,2426,1.0,10.35638,69392.2109375,1578.31321371299,20.0
5684,10,2,2497,6.0,10.19505,61523.13671875,1318.39079503587,0.0
5685,14,1,2498,1.0,9.846016,70609.21484375,1199.82427982316,1.0
5686,14,1,2380,1.0,9.688148,64860.52734375,1499.84312825158,0.0
5687,14,1,2490,1.0,9.326889,62510.2578125,1297.58154955514,0.0
5688,11,1,2499,1.0,8.226518,51962.84765625,1110.725667535,0.0
5689,9,2,2375,5.0,7.666875,44780.3984375,919.14201203815,0.0
5690,14,1,2476,8.0,7.518456,52619.9765625,1164.1533107775,
5691,5,1,2419,1.0,6.198253,44970.4375,863.891113789748,0.0
5692,4,4,2420,1.0,6.139169,38674.34765625,907.695470508652,0.0
5693,2,2,2445,5.0,6.031826,35720.20703125,911.773453441359,0.0
5694,14,2,2500,6.0,5.428401,32154.81640625,839.891315100983,0.0
5695,14,1,2448,1.0,5.297645,36930.1484375,920.588837963979,0.0
5696,14,1,2501,1.0,5.253993,37882.890625,840.009380842282,4.0
5697,14,4,2487,1.0,4.994873,35795.49609375,670.965791708609,2.0
5698,1,1,2386,8.0,4.924762,30366.78125,741.588019232237,1.0
5699,1,1,2382,7.0,3.643851,25996.9765625,658.41832806454,15.0
5700,9,1,2426,1.0,3.354752,24426.3359375,708.77419656641,0.0
5701,1,1,2502,8.0,3.175611,19623.01953125,764.90606578776,1.0
5702,1,1,2475,8.0,2.940468,18302.09765625,877.287247787737,0.0
5703,1,1,2502,8.0,2.7963,17298.38671875,737.875529219234,1.0
5704,1,4,2503,1.0,2.075425,13035.4140625,487.733562028612,1.0
5705,1,1,2475,8.0,1.919254,11836.9375,436.861267526168,1.0
5706,1,1,2475,8.0,1.690241,10519.234375,390.41383758822,0.0
5707,1,4,2393,1.0,1.504139,9456.0859375,455.631115071877,9.0
5708,8,2,2504,1.0,1.502962,8934.58326923847,335.075140611543,0.0
5709,1,1,2382,7.0,1.288342,9162.984375,421.695539877114,15.0
5710,2,4,2408,5.0,1.006388,5981.18411684036,274.156481457006,0.0
5711,10,1,2414,1.0,0.8282085,5101.17578125,622.944282007176,0.0
5712,1,1,2376,7.0,0.7589066,5421.609375,303.959112922769,16.0
5713,1,1,2418,8.0,0.7300492,4509.625,623.065762042688,1.0
5714,1,1,2475,8.0,0.640353,3968.2421875,271.9417202858,0.0
5715,4,4,2505,1.0,0.3705287,2405.25390625,262.018760639624,0.0
5716,1,1,2475,8.0,0.3445244,2130.23828125,206.896610507649,0.0
5717,1,3,2506,2.0,163606.7,1020285142.10156,211945.522428428,36.0
5718,4,3,2507,2.0,76459.78,475593125.808594,130433.756632274,32.0
5719,1,3,2508,7.0,65882.04,476319135.007813,179116.42424038,105.0
5720,1,1,2509,2.0,53699.33,369245948.09375,266984.231423682,22.0
5721,1,3,2510,7.0,44497.18,322160260.382813,319159.711374172,84.0
5722,1,3,2506,7.0,38416.58,276094535.039063,131763.500332304,104.0
5723,9,3,2511,7.0,37346.25,228507924.972656,138836.664004708,32.0
5724,1,3,2508,2.0,35312.22,247743844.785156,130579.703469148,
5725,9,1,2512,3.0,34083.8,220147697.273438,110613.669408593,7.0
5726,1,3,2506,7.0,32023.89,225797691.152344,127673.429110562,105.0
5727,1,3,2506,8.0,31932.87,220872595.078125,163674.171279761,152.0
5728,1,3,2506,7.0,30660.02,212550693.335938,129432.629525634,63.0
